,ID_viaje,Estado cerrado,Duracion,Id de estacion de inicio,Fecha de inicio,Nombre de estacion de inicio,Fecha de fin,Id de estacion de fin de viaje,Nombre de estacion de fin de viaje,ID de ciclista,Msnbc de bicicleta,Moto identificador publico,Modelo de bicicleta,Nombre de producto,start_lat,start_lon,target_lat,target_lon,starttime,withinC,withinCend
220183,1183296,NORMAL,1004,40,2022-09-24 17:02:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,24/09/2022 17:19,31.0,31 - BARCELONA,15196,P32392,756.0,EFIT,Dbizi Ordinario,43.31171540543529,-2.0088228286874297,43.31202493382682,-1.9721476656757329,2022-09-24 17:02:00,True,True
220182,1183297,NORMAL,301,14,2022-09-24 17:02:00,14 - BERMINGHAM,24/09/2022 17:07,3.0,03 - SANTA KATALINA PLAZATXOA,764,E20011,191.0,FIT,Ordinario,43.323775729352455,-1.9714737017795105,43.32128359680711,-1.980046729664166,2022-09-24 17:02:00,True,True
220179,1183300,NORMAL,773,25,2022-09-24 17:07:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,24/09/2022 17:20,4.0,04 - ANDIA,21968,P32358,796.0,EFIT,Dbizi ORDINARIO (FN 20%),43.308028841403846,-1.9788430368132444,43.320524774991235,-1.9825648810534384,2022-09-24 17:07:00,True,True
220178,1183301,NORMAL,360,28,2022-09-24 17:08:00,28 - ISABEL II,24/09/2022 17:14,9.0,09 - EASO,4685,P32390,777.0,EFIT,Dbizi Ordinario,43.30444212076648,-1.9760079804667197,43.31328896200965,-1.9817650765547319,2022-09-24 17:08:00,True,True
220177,1183302,NORMAL,724,25,2022-09-24 17:08:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,24/09/2022 17:20,4.0,04 - ANDIA,6271,P32425,794.0,EFIT,Dbizi Ordinario,43.308028841403846,-1.9788430368132444,43.320524774991235,-1.9825648810534384,2022-09-24 17:08:00,True,True
220176,1183303,NORMAL,547,10,2022-09-24 17:10:00,10 - PEÑA Y GOÑI,24/09/2022 17:19,28.0,28 - ISABEL II,17771,P32370,736.0,EFIT,Dbizi Ordinario,43.32272433290811,-1.9772990368010364,43.30444212076648,-1.9760079804667197,2022-09-24 17:10:00,True,True
220175,1183304,NORMAL,247,19,2022-09-24 17:10:00,19 - FRANTZIA PASEALEKUA,24/09/2022 17:14,8.0,08 - URDANETA,5528,P32342,734.0,EFIT,Dbizi Ordinario,43.31785597968304,-1.9773212084271625,43.31576219683798,-1.982698040693127,2022-09-24 17:10:00,True,True
220173,1183306,NORMAL,705,35,2022-09-24 17:12:00,35 - MUNTO,24/09/2022 17:23,47.0,01 - UDALETXEA / AYUNTAMIENTO,11877,P32427,752.0,EFIT,Ordinario,43.306922838390456,-1.9933626516954035,43.32145412113152,-1.9864178021210355,2022-09-24 17:12:00,True,True
220172,1183307,NORMAL,840,30,2022-09-24 17:12:00,30 - HUMBOLDT,24/09/2022 17:26,26.0,26 - JAVIER BARKAIZTEGI,22228,P15875,58.0,FIT,Dbizi Ordinario,43.3100607540581,-1.971309291351586,43.30590821804648,-1.9805843656440028,2022-09-24 17:12:00,True,True
220171,1183308,NORMAL,689,19,2022-09-24 17:12:00,19 - FRANTZIA PASEALEKUA,24/09/2022 17:24,35.0,35 - MUNTO,1670,P32422,801.0,EFIT,Ordinario,43.31785597968304,-1.9773212084271625,43.306922838390456,-1.9933626516954035,2022-09-24 17:12:00,True,True
220170,1183309,NORMAL,127,18,2022-09-24 17:14:00,18 - TERESA DE CALCUTA,24/09/2022 17:16,3.0,03 - SANTA KATALINA PLAZATXOA,12411,P32348,775.0,EFIT,Ordinario,43.320289499766545,-1.9755618544813616,43.32128359680711,-1.980046729664166,2022-09-24 17:14:00,True,True
220168,1183311,NORMAL,1226,9,2022-09-24 17:15:00,09 - EASO,24/09/2022 17:35,20.0,20 - TABAKALERA,14389,P32390,777.0,EFIT,Ordinario,43.31328896200965,-1.9817650765547319,43.317037588702135,-1.9750530324926516,2022-09-24 17:15:00,True,True
220165,1183314,NORMAL,355,30,2022-09-24 17:18:00,30 - HUMBOLDT,24/09/2022 17:24,26.0,26 - JAVIER BARKAIZTEGI,16663,P15818,195.0,FIT,Dbizi Ordinario,43.3100607540581,-1.971309291351586,43.30590821804648,-1.9805843656440028,2022-09-24 17:18:00,True,True
220166,1183313,NORMAL,539,29,2022-09-24 17:18:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,24/09/2022 17:27,3.0,03 - SANTA KATALINA PLAZATXOA,1943,P32362,788.0,EFIT,Ordinario,43.306105430715554,-1.9729627738199256,43.32128359680711,-1.980046729664166,2022-09-24 17:18:00,True,True
220164,1183315,NORMAL,323,7,2022-09-24 17:20:00,07 - MARQUÉS MIRAFLORES,24/09/2022 17:26,47.0,01 - UDALETXEA / AYUNTAMIENTO,16962,P15795,245.0,FIT,Dbizi Ordinario,43.31704533570667,-1.9860015608223442,43.32145412113152,-1.9864178021210355,2022-09-24 17:20:00,True,True
220163,1183316,NORMAL,310,3,2022-09-24 17:21:00,03 - SANTA KATALINA PLAZATXOA,24/09/2022 17:26,14.0,14 - BERMINGHAM,764,E20011,191.0,FIT,Ordinario,43.32128359680711,-1.980046729664166,43.323775729352455,-1.9714737017795105,2022-09-24 17:21:00,True,True
220161,1183318,NORMAL,709,28,2022-09-24 17:23:00,28 - ISABEL II,24/09/2022 17:35,18.0,18 - TERESA DE CALCUTA,7876,P32335,744.0,EFIT,Dbizi Ordinario,43.30444212076648,-1.9760079804667197,43.320289499766545,-1.9755618544813616,2022-09-24 17:23:00,True,True
220157,1183322,NORMAL,744,24,2022-09-24 17:24:00,24 - MORLANS,24/09/2022 17:37,13.0,13 - SAN FRANTZISKO- NAFARROA,2254,P35477,854.0,EFIT,Ordinario,43.308489387451,-1.9830022646209984,43.32576677160772,-1.9710549555601928,2022-09-24 17:24:00,True,True
220158,1183321,NORMAL,248,40,2022-09-24 17:24:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,24/09/2022 17:28,38.0,38 - KRISTINA INFANTA,22681,P32355,811.0,EFIT,Dbizi Ordinario,43.31171540543529,-2.0088228286874297,43.31444640411938,-2.0043079706293203,2022-09-24 17:24:00,True,True
220156,1183323,NORMAL,396,21,2022-09-24 17:25:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,24/09/2022 17:32,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,12839,P15984,112.0,FIT,Ordinario,43.3169507884904,-1.9714513488864929,43.32416306635694,-1.9733621599308762,2022-09-24 17:25:00,True,True
220155,1183324,NORMAL,594,38,2022-09-24 17:26:00,38 - KRISTINA INFANTA,24/09/2022 17:36,47.0,01 - UDALETXEA / AYUNTAMIENTO,5657,P15882,10.0,FIT,DBIZI ORDINARIO GRUPAL,43.31444640411938,-2.0043079706293203,43.32145412113152,-1.9864178021210355,2022-09-24 17:26:00,True,True
220154,1183325,NORMAL,458,20,2022-09-24 17:27:00,20 - TABAKALERA,24/09/2022 17:34,2.0,02 - BRETXA,1357,P15729,94.0,FIT,Ordinario,43.317037588702135,-1.9750530324926516,43.322867283695366,-1.982435071211216,2022-09-24 17:27:00,True,True
220153,1183326,NORMAL,430,20,2022-09-24 17:27:00,20 - TABAKALERA,24/09/2022 17:34,2.0,02 - BRETXA,3216,P15823,91.0,FIT,Ordinario,43.317037588702135,-1.9750530324926516,43.322867283695366,-1.982435071211216,2022-09-24 17:27:00,True,True
220151,1183328,NORMAL,755,28,2022-09-24 17:27:00,28 - ISABEL II,24/09/2022 17:40,38.0,38 - KRISTINA INFANTA,12425,P32370,736.0,EFIT,Ordinario,43.30444212076648,-1.9760079804667197,43.31444640411938,-2.0043079706293203,2022-09-24 17:27:00,True,True
220150,1183329,NORMAL,154,7,2022-09-24 17:27:00,07 - MARQUÉS MIRAFLORES,24/09/2022 17:30,47.0,01 - UDALETXEA / AYUNTAMIENTO,13474,P15966,300.0,FIT,Dbizi Ordinario,43.31704533570667,-1.9860015608223442,43.32145412113152,-1.9864178021210355,2022-09-24 17:27:00,True,True
220148,1183331,NORMAL,1515,39,2022-09-24 17:28:00,39 - ZARAUTZ,24/09/2022 17:54,47.0,01 - UDALETXEA / AYUNTAMIENTO,22413,P32377,764.0,EFIT,Dbizi Ocasional,43.31241486290128,-2.0058503967344836,43.32145412113152,-1.9864178021210355,2022-09-24 17:28:00,True,True
220149,1183330,NORMAL,621,39,2022-09-24 17:28:00,39 - ZARAUTZ,24/09/2022 17:38,2.0,02 - BRETXA,17854,P35473,858.0,EFIT,Dbizi Ordinario,43.31241486290128,-2.0058503967344836,43.322867283695366,-1.982435071211216,2022-09-24 17:28:00,True,True
220147,1183332,NORMAL,421,12,2022-09-24 17:29:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,24/09/2022 17:36,2.0,02 - BRETXA,14869,P15797,210.0,FIT,Dbizi Ordinario,43.32416306635694,-1.9733621599308762,43.322867283695366,-1.982435071211216,2022-09-24 17:29:00,True,True
220143,1183338,NORMAL,915,27,2022-09-24 17:30:00,27 - PODAVINES,24/09/2022 17:45,45.0,45 - XABIER LIZARDI,17131,P15830,151.0,FIT,DBIZI ORDINARIO GRUPAL,43.3027071653288,-1.9799116632676583,43.301489470754845,-2.0046293584460266,2022-09-24 17:30:00,True,True
220142,1183339,NORMAL,1047,31,2022-09-24 17:30:00,31 - BARCELONA,24/09/2022 17:47,38.0,38 - KRISTINA INFANTA,1597,P32392,756.0,EFIT,Ordinario,43.31202493382682,-1.9721476656757329,43.31444640411938,-2.0043079706293203,2022-09-24 17:30:00,True,True
220141,1183342,NORMAL,292,8,2022-09-24 17:31:00,08 - URDANETA,24/09/2022 17:36,26.0,26 - JAVIER BARKAIZTEGI,15721,P32342,734.0,EFIT,Dbizi Ordinario,43.31576219683798,-1.982698040693127,43.30590821804648,-1.9805843656440028,2022-09-24 17:31:00,True,True
220140,1183343,NORMAL,570,36,2022-09-24 17:31:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,24/09/2022 17:41,35.0,35 - MUNTO,6034,P32419,798.0,EFIT,Dbizi Ordinario,43.30068417272159,-1.988182126986473,43.306922838390456,-1.9933626516954035,2022-09-24 17:31:00,True,True
220139,1183344,NORMAL,346,30,2022-09-24 17:32:00,30 - HUMBOLDT,24/09/2022 17:38,26.0,26 - JAVIER BARKAIZTEGI,17644,E20040,102.0,FIT,Dbizi Ordinario,43.3100607540581,-1.971309291351586,43.30590821804648,-1.9805843656440028,2022-09-24 17:32:00,True,True
220138,1183345,NORMAL,247,29,2022-09-24 17:32:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,24/09/2022 17:36,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,15742,P32374,716.0,EFIT,Dbizi Ordinario,43.306105430715554,-1.9729627738199256,43.31109581854418,-1.9804310586157425,2022-09-24 17:32:00,True,True
220137,1183350,NORMAL,1294,46,2022-09-24 17:34:00,46 - TOLOSA HIRIBIDEA-AMERIKA,24/09/2022 17:55,4.0,04 - ANDIA,6545,P15999,224.0,FIT,Dbizi Ordinario,43.302007179191335,-2.003167624367996,43.320524774991235,-1.9825648810534384,2022-09-24 17:34:00,True,True
220136,1183351,NORMAL,781,44,2022-09-24 17:34:00,44 - BERNARDO ESTORNES,24/09/2022 17:47,47.0,01 - UDALETXEA / AYUNTAMIENTO,2018,P32365,800.0,EFIT,Ordinario,43.30324802621556,-2.0076820639204795,43.32145412113152,-1.9864178021210355,2022-09-24 17:34:00,True,True
220133,1183356,NORMAL,671,36,2022-09-24 17:35:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,24/09/2022 17:47,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,19010,P32329,721.0,EFIT,Dbizi Ordinario,43.30068417272159,-1.988182126986473,43.31109581854418,-1.9804310586157425,2022-09-24 17:35:00,True,True
220132,1183357,NORMAL,622,24,2022-09-24 17:36:00,24 - MORLANS,24/09/2022 17:46,3.0,03 - SANTA KATALINA PLAZATXOA,12861,P32345,778.0,EFIT,Ordinario,43.308489387451,-1.9830022646209984,43.32128359680711,-1.980046729664166,2022-09-24 17:36:00,True,True
220131,1183359,NORMAL,290,44,2022-09-24 17:37:00,44 - BERNARDO ESTORNES,24/09/2022 17:42,39.0,39 - ZARAUTZ,5065,P15853,93.0,FIT,Dbizi Ordinario Grupal (FNE 50%),43.30324802621556,-2.0076820639204795,43.31241486290128,-2.0058503967344836,2022-09-24 17:37:00,True,True
220130,1183360,NORMAL,1305,41,2022-09-24 17:38:00,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,24/09/2022 18:00,47.0,01 - UDALETXEA / AYUNTAMIENTO,22527,P32315,704.0,EFIT,Dbizi Ordinario,43.30907225552243,-2.0106573112517827,43.32145412113152,-1.9864178021210355,2022-09-24 17:38:00,True,True
220129,1183361,NORMAL,241,6,2022-09-24 17:39:00,06 - ARRASATE,24/09/2022 17:43,11.0,11 - SAN FRANTZISKO-IPARRAGIRRE,13602,P32396,748.0,EFIT,Ordinario Grupal empresa -5,43.318344146702714,-1.9815228341201954,43.322754906556675,-1.9754242189721487,2022-09-24 17:39:00,True,True
220126,1183364,NORMAL,1120,39,2022-09-24 17:40:00,39 - ZARAUTZ,24/09/2022 17:58,7.0,07 - MARQUÉS MIRAFLORES,11225,P15998,42.0,FIT,Dbizi Ocasional,43.31241486290128,-2.0058503967344836,43.31704533570667,-1.9860015608223442,2022-09-24 17:40:00,True,True
220125,1183365,NORMAL,790,40,2022-09-24 17:41:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,24/09/2022 17:54,47.0,01 - UDALETXEA / AYUNTAMIENTO,11021,P32369,805.0,EFIT,Dbizi Ocasional,43.31171540543529,-2.0088228286874297,43.32145412113152,-1.9864178021210355,2022-09-24 17:41:00,True,True
220124,1183366,NORMAL,836,35,2022-09-24 17:41:00,35 - MUNTO,24/09/2022 17:55,4.0,04 - ANDIA,6535,P32422,801.0,EFIT,Dbizi Ordinario,43.306922838390456,-1.9933626516954035,43.320524774991235,-1.9825648810534384,2022-09-24 17:41:00,True,True
220122,1183368,NORMAL,971,38,2022-09-24 17:41:00,38 - KRISTINA INFANTA,24/09/2022 17:57,26.0,26 - JAVIER BARKAIZTEGI,4678,P32370,736.0,EFIT,Dbizi Ordinario,43.31444640411938,-2.0043079706293203,43.30590821804648,-1.9805843656440028,2022-09-24 17:41:00,True,True
220118,1183372,NORMAL,1043,29,2022-09-24 17:42:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,24/09/2022 17:59,41.0,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,12778,P32318,758.0,EFIT,Ordinario Grupal FN o FNE -5,43.306105430715554,-1.9729627738199256,43.30907225552243,-2.0106573112517827,2022-09-24 17:42:00,True,True
220119,1183371,NORMAL,1052,29,2022-09-24 17:42:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,24/09/2022 17:59,41.0,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,13225,P35475,857.0,EFIT,Ordinario (FN 20%),43.306105430715554,-1.9729627738199256,43.30907225552243,-2.0106573112517827,2022-09-24 17:42:00,True,True
220121,1183369,NORMAL,473,21,2022-09-24 17:42:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,24/09/2022 17:49,2.0,02 - BRETXA,15743,P15704,76.0,FIT,Dbizi Ordinario,43.3169507884904,-1.9714513488864929,43.322867283695366,-1.982435071211216,2022-09-24 17:42:00,True,True
220116,1183374,NORMAL,885,43,2022-09-24 17:43:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,24/09/2022 17:58,2.0,02 - BRETXA,17167,P32309,706.0,EFIT,Dbizi Ordinario,43.30687232308195,-2.008501247136781,43.322867283695366,-1.982435071211216,2022-09-24 17:43:00,True,True
220114,1183376,NORMAL,834,43,2022-09-24 17:43:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,24/09/2022 17:57,2.0,02 - BRETXA,17168,P32340,759.0,EFIT,Dbizi Ordinario,43.30687232308195,-2.008501247136781,43.322867283695366,-1.982435071211216,2022-09-24 17:43:00,True,True
220113,1183377,NORMAL,1020,15,2022-09-24 17:44:00,15 - SEGUNDO IZPIZUA,24/09/2022 18:01,6.0,06 - ARRASATE,15981,P15723,9.0,FIT,Dbizi Ordinario,43.32394484791497,-1.9699386277507438,43.318344146702714,-1.9815228341201954,2022-09-24 17:44:00,True,True
220112,1183378,NORMAL,629,11,2022-09-24 17:44:00,11 - SAN FRANTZISKO-IPARRAGIRRE,24/09/2022 17:54,47.0,01 - UDALETXEA / AYUNTAMIENTO,21678,P32396,748.0,EFIT,Dbizi Ordinario Grupal FN o FNE -5,43.322754906556675,-1.9754242189721487,43.32145412113152,-1.9864178021210355,2022-09-24 17:44:00,True,True
220111,1183379,NORMAL,569,4,2022-09-24 17:44:00,04 - ANDIA,24/09/2022 17:54,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,6664,P32358,796.0,EFIT,Dbizi Ordinario Grupal empresa -5,43.320524774991235,-1.9825648810534384,43.306105430715554,-1.9729627738199256,2022-09-24 17:44:00,True,True
220109,1183381,NORMAL,768,38,2022-09-24 17:47:00,38 - KRISTINA INFANTA,24/09/2022 18:00,2.0,02 - BRETXA,1050,P15926,4.0,FIT,Ordinario,43.31444640411938,-2.0043079706293203,43.322867283695366,-1.982435071211216,2022-09-24 17:47:00,True,True
220108,1183382,NORMAL,236,38,2022-09-24 17:48:00,38 - KRISTINA INFANTA,24/09/2022 17:52,39.0,39 - ZARAUTZ,20490,P32355,811.0,EFIT,Dbizi Ordinario,43.31444640411938,-2.0043079706293203,43.31241486290128,-2.0058503967344836,2022-09-24 17:48:00,True,True
220107,1183383,NORMAL,273,4,2022-09-24 17:49:00,04 - ANDIA,24/09/2022 17:53,9.0,09 - EASO,5708,P32425,794.0,EFIT,Dbizi Ordinario,43.320524774991235,-1.9825648810534384,43.31328896200965,-1.9817650765547319,2022-09-24 17:49:00,True,True
220106,1183384,NORMAL,335,28,2022-09-24 17:50:00,28 - ISABEL II,24/09/2022 17:56,8.0,08 - URDANETA,20462,P15700,15.0,FIT,Dbizi Ordinario,43.30444212076648,-1.9760079804667197,43.31576219683798,-1.982698040693127,2022-09-24 17:50:00,True,True
220105,1183385,NORMAL,852,28,2022-09-24 17:50:00,28 - ISABEL II,24/09/2022 18:04,36.0,36 - ERRONDOGAINA / ALTO DE ERRONDO,17045,P32352,747.0,EFIT,Dbizi ORDINARIO (FN 20%),43.30444212076648,-1.9760079804667197,43.30068417272159,-1.988182126986473,2022-09-24 17:50:00,True,True
220104,1183386,NORMAL,990,43,2022-09-24 17:51:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,24/09/2022 18:07,19.0,19 - FRANTZIA PASEALEKUA,16297,P32363,757.0,EFIT,Dbizi Ocasional,43.30687232308195,-2.008501247136781,43.31785597968304,-1.9773212084271625,2022-09-24 17:51:00,True,True
220103,1183387,NORMAL,412,37,2022-09-24 17:51:00,37 - ANDOAIN,24/09/2022 17:58,28.0,28 - ISABEL II,13453,P15791,249.0,FIT,Ordinario Grupal empresa -5,43.298994502059585,-1.9916941032626039,43.30444212076648,-1.9760079804667197,2022-09-24 17:51:00,True,True
220102,1183388,NORMAL,208,30,2022-09-24 17:51:00,30 - HUMBOLDT,24/09/2022 17:55,28.0,28 - ISABEL II,2658,P15722,254.0,FIT,Ordinario,43.3100607540581,-1.971309291351586,43.30444212076648,-1.9760079804667197,2022-09-24 17:51:00,True,True
220101,1183389,NORMAL,479,7,2022-09-24 17:53:00,07 - MARQUÉS MIRAFLORES,24/09/2022 18:01,38.0,38 - KRISTINA INFANTA,23218,P15835,192.0,FIT,Dbizi Ocasional Grupal empresa -5,43.31704533570667,-1.9860015608223442,43.31444640411938,-2.0043079706293203,2022-09-24 17:53:00,True,True
220100,1183390,NORMAL,482,7,2022-09-24 17:53:00,07 - MARQUÉS MIRAFLORES,24/09/2022 18:02,38.0,38 - KRISTINA INFANTA,23196,P15912,216.0,FIT,Dbizi Ocasional Grupal,43.31704533570667,-1.9860015608223442,43.31444640411938,-2.0043079706293203,2022-09-24 17:53:00,True,True
220099,1183391,NORMAL,505,29,2022-09-24 17:54:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,24/09/2022 18:02,3.0,03 - SANTA KATALINA PLAZATXOA,226,P32358,796.0,EFIT,Ordinario,43.306105430715554,-1.9729627738199256,43.32128359680711,-1.980046729664166,2022-09-24 17:54:00,True,True
220098,1183392,NORMAL,192,43,2022-09-24 17:54:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,24/09/2022 17:57,46.0,46 - TOLOSA HIRIBIDEA-AMERIKA,16268,P32338,820.0,EFIT,Dbizi Ordinario,43.30687232308195,-2.008501247136781,43.302007179191335,-2.003167624367996,2022-09-24 17:54:00,True,True
220097,1183393,NORMAL,1912,13,2022-09-24 17:55:00,13 - SAN FRANTZISKO- NAFARROA,24/09/2022 18:26,7.0,07 - MARQUÉS MIRAFLORES,11350,P35477,854.0,EFIT,Ordinario,43.32576677160772,-1.9710549555601928,43.31704533570667,-1.9860015608223442,2022-09-24 17:55:00,True,True
220096,1183394,NORMAL,960,41,2022-09-24 17:55:00,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,24/09/2022 18:11,2.0,02 - BRETXA,4000,P32398,737.0,EFIT,Ordinario,43.30907225552243,-2.0106573112517827,43.322867283695366,-1.982435071211216,2022-09-24 17:55:00,True,True
220095,1183395,NORMAL,563,21,2022-09-24 17:56:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,24/09/2022 18:05,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,12477,P32405,739.0,EFIT,Ordinario,43.3169507884904,-1.9714513488864929,43.31109581854418,-1.9804310586157425,2022-09-24 17:56:00,True,True
220094,1183396,NORMAL,990,47,2022-09-24 17:56:00,01 - UDALETXEA / AYUNTAMIENTO,24/09/2022 18:12,31.0,31 - BARCELONA,1406,P15777,31.0,FIT,Ordinario Grupal empresa -5,43.32145412113152,-1.9864178021210355,43.31202493382682,-1.9721476656757329,2022-09-24 17:56:00,True,True
220091,1183399,NORMAL,548,26,2022-09-24 17:59:00,26 - JAVIER BARKAIZTEGI,24/09/2022 18:09,35.0,35 - MUNTO,13809,P32342,734.0,EFIT,Ordinario,43.30590821804648,-1.9805843656440028,43.306922838390456,-1.9933626516954035,2022-09-24 17:59:00,True,True
220088,1183403,NORMAL,856,36,2022-09-24 18:02:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,24/09/2022 18:17,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,16916,P32367,755.0,EFIT,Dbizi Ordinario,43.30068417272159,-1.988182126986473,43.31171540543529,-2.0088228286874297,2022-09-24 18:02:00,True,True
220090,1183401,NORMAL,458,35,2022-09-24 18:02:00,35 - MUNTO,24/09/2022 18:09,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,12895,P32419,798.0,EFIT,Ordinario,43.306922838390456,-1.9933626516954035,43.31171540543529,-2.0088228286874297,2022-09-24 18:02:00,True,True
220089,1183402,NORMAL,841,26,2022-09-24 18:02:00,26 - JAVIER BARKAIZTEGI,24/09/2022 18:16,2.0,02 - BRETXA,21135,P32002,221.0,FIT,Dbizi Ordinario,43.30590821804648,-1.9805843656440028,43.322867283695366,-1.982435071211216,2022-09-24 18:02:00,True,True
220086,1183405,NORMAL,595,26,2022-09-24 18:03:00,26 - JAVIER BARKAIZTEGI,24/09/2022 18:13,45.0,45 - XABIER LIZARDI,10764,P32370,736.0,EFIT,Ordinario,43.30590821804648,-1.9805843656440028,43.301489470754845,-2.0046293584460266,2022-09-24 18:03:00,True,True
220085,1183406,NORMAL,1139,39,2022-09-24 18:03:00,39 - ZARAUTZ,24/09/2022 18:22,10.0,10 - PEÑA Y GOÑI,12653,P15763,200.0,FIT,Ordinario,43.31241486290128,-2.0058503967344836,43.32272433290811,-1.9772990368010364,2022-09-24 18:03:00,True,True
220087,1183404,NORMAL,1167,39,2022-09-24 18:03:00,39 - ZARAUTZ,24/09/2022 18:23,10.0,10 - PEÑA Y GOÑI,11440,P15996,101.0,FIT,Ordinario,43.31241486290128,-2.0058503967344836,43.32272433290811,-1.9772990368010364,2022-09-24 18:03:00,True,True
220084,1183407,NORMAL,1111,39,2022-09-24 18:04:00,39 - ZARAUTZ,24/09/2022 18:23,10.0,10 - PEÑA Y GOÑI,12614,P15853,93.0,FIT,Ordinario,43.31241486290128,-2.0058503967344836,43.32272433290811,-1.9772990368010364,2022-09-24 18:04:00,True,True
220083,1183408,NORMAL,340,27,2022-09-24 18:05:00,27 - PODAVINES,24/09/2022 18:11,9.0,09 - EASO,9867,P32364,792.0,EFIT,Ordinario,43.3027071653288,-1.9799116632676583,43.31328896200965,-1.9817650765547319,2022-09-24 18:05:00,True,True
220082,1183409,NORMAL,1430,2,2022-09-24 18:06:00,02 - BRETXA,24/09/2022 18:30,44.0,44 - BERNARDO ESTORNES,22731,P32324,804.0,EFIT,Dbizi Ocasional,43.322867283695366,-1.982435071211216,43.30324802621556,-2.0076820639204795,2022-09-24 18:06:00,True,True
220081,1183410,NORMAL,1420,2,2022-09-24 18:06:00,02 - BRETXA,24/09/2022 18:30,44.0,44 - BERNARDO ESTORNES,22733,P32328,743.0,EFIT,Dbizi Ocasional,43.322867283695366,-1.982435071211216,43.30324802621556,-2.0076820639204795,2022-09-24 18:06:00,True,True
220080,1183411,NORMAL,901,38,2022-09-24 18:08:00,38 - KRISTINA INFANTA,24/09/2022 18:23,10.0,10 - PEÑA Y GOÑI,11912,P32392,756.0,EFIT,Ordinario,43.31444640411938,-2.0043079706293203,43.32272433290811,-1.9772990368010364,2022-09-24 18:08:00,True,True
220079,1183412,NORMAL,838,38,2022-09-24 18:09:00,38 - KRISTINA INFANTA,24/09/2022 18:23,10.0,10 - PEÑA Y GOÑI,11645,P15735,293.0,FIT,Ordinario,43.31444640411938,-2.0043079706293203,43.32272433290811,-1.9772990368010364,2022-09-24 18:09:00,True,True
220078,1183413,NORMAL,908,35,2022-09-24 18:09:00,35 - MUNTO,24/09/2022 18:24,47.0,01 - UDALETXEA / AYUNTAMIENTO,22347,P32336,730.0,EFIT,Dbizi Ordinario,43.306922838390456,-1.9933626516954035,43.32145412113152,-1.9864178021210355,2022-09-24 18:09:00,True,True
220077,1183414,NORMAL,892,35,2022-09-24 18:09:00,35 - MUNTO,24/09/2022 18:24,47.0,01 - UDALETXEA / AYUNTAMIENTO,6503,P15744,69.0,FIT,Dbizi Ocasional,43.306922838390456,-1.9933626516954035,43.32145412113152,-1.9864178021210355,2022-09-24 18:09:00,True,True
220076,1183415,NORMAL,754,6,2022-09-24 18:09:00,06 - ARRASATE,24/09/2022 18:22,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,15958,P32421,819.0,EFIT,Dbizi Ordinario Grupal empresa -5,43.318344146702714,-1.9815228341201954,43.31171540543529,-2.0088228286874297,2022-09-24 18:09:00,True,True
220075,1183416,NORMAL,1117,29,2022-09-24 18:09:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,24/09/2022 18:28,44.0,44 - BERNARDO ESTORNES,18345,P32361,738.0,EFIT,Dbizi Ordinario,43.306105430715554,-1.9729627738199256,43.30324802621556,-2.0076820639204795,2022-09-24 18:09:00,True,True
